# 
#     *****************************************************************************
#     ***         MC-GPU, version 1.3 (http://code.google.com/p/mcgpu/)         ***
#     ***                                                                       ***
#     ***                     Andreu Badal (Andreu.Badal-Soler@fda.hhs.gov)     ***
#     *****************************************************************************
# 
#  *** SIMULATION IN THE GPU USING CUDA ***
#
#  Image created counting the energy arriving at each pixel: ideal energy integrating detector.
#  Pixel value units: eV/cm^2 per history (energy fluence).
#  Focal spot position = (15.00000000,-45.00000000,15.00000000), cone beam direction = (0.00000000,1.00000000,0.00000000)
#  Pixel size:  0.300000 x 0.300000 = 0.090000 cm^2
#  Number of pixels in X and Z:  300  300
#  (X rows given first, a blank line separates the different Z values)
# 
#  [NON-SCATTERED] [COMPTON] [RAYLEIGH] [MULTIPLE-SCATTING]
# ==========================================================
0.00000000 0.21162285 0.04999680 0.15924853
0.00000000 0.24743734 0.02999808 0.21366680
0.00000000 0.27857920 0.01999872 0.13934867
0.00000000 0.19349973 0.03999744 0.18933440
0.00000000 0.19339741 0.03999744 0.21889766
0.00000000 0.20212307 0.04999680 0.25041606
0.00000000 0.17296007 0.03999744 0.30243613
0.00000000 0.24938111 0.04999680 0.21311759
0.00000000 0.21101954 0.05999616 0.19244778
0.00000000 0.19234089 0.02999808 0.29343171
0.00000000 0.26987137 0.02999808 0.22454498
0.00000000 0.28774830 0.04999680 0.24618646
0.00000000 0.26021195 0.06999552 0.17297069
0.00000000 0.16122464 0.04999680 0.19917876
0.00000000 0.22192759 0.06999552 0.15729564
14.40907713 0.25966043 0.06999552 0.25110111
14.54906817 0.28613560 0.08999424 0.23456226
15.39901373 0.26222633 0.04999680 0.16701666
16.05897146 0.20258266 0.06999552 0.20966874
15.15902910 0.25076335 0.09999360 0.23877351
14.94904255 0.22230404 0.00000000 0.28535250
14.86904767 0.22308923 0.04999680 0.18047108
15.42901181 0.28605577 0.04999680 0.24136642
15.33901757 0.22168733 0.08999424 0.32568682
15.22902462 0.30827779 0.04999680 0.23623594
15.16902846 0.18429078 0.08999424 0.24401722
15.53900476 0.26902708 0.07999488 0.25230938
15.30901949 0.29957379 0.10999296 0.25723208
15.07903422 0.24984950 0.10999296 0.27189003
15.86898363 0.29795091 0.10999296 0.25129785
15.70899388 0.29432509 0.07999488 0.21287021
15.26902205 0.20408260 0.08999424 0.29136671
14.35908033 0.22994742 0.12999167 0.24941305
11.92923596 0.29919754 0.05999616 0.27157662
11.02929360 0.28028147 0.08999424 0.27317097
10.02935764 0.24013771 0.08999424 0.27630140
8.59944923 0.29763124 0.13999103 0.25094927
7.49951967 0.26791082 0.05999616 0.24670836
6.25959909 0.28881726 0.16998911 0.30419533
5.78962919 0.25936912 0.13999103 0.34062954
4.49971180 0.21022244 0.07999488 0.31683456
4.08973806 0.38599315 0.18998783 0.20469842
3.62976752 0.28999290 0.14999039 0.31148949
2.71982580 0.26965695 0.09999360 0.29446869
2.37984758 0.29201609 0.04999680 0.29173142
2.01987063 0.32779389 0.11999231 0.27744992
1.91987704 0.35769619 0.15998975 0.29828415
1.59989753 0.34479505 0.11999231 0.24469001
1.29991674 0.36884986 0.08999424 0.43073661
1.18992379 0.23141296 0.07999488 0.33274046
0.89994236 0.32762962 0.10999296 0.32182455
0.80994812 0.32162317 0.09999360 0.29626213
0.81994748 0.28157926 0.10999296 0.26327700
0.75995133 0.27006851 0.07999488 0.25333652
0.71995389 0.32654220 0.05999616 0.34108603
0.71995389 0.33082054 0.17998847 0.27731653
0.77995005 0.45124294 0.19998719 0.19960960
0.83994620 0.23220227 0.04999680 0.33201145
0.77995005 0.38637660 0.09999360 0.38718541
0.80994812 0.41682339 0.07999488 0.26596905
0.70995453 0.38877439 0.16998911 0.29893446
0.73995261 0.39564066 0.03999744 0.23847931
0.78994941 0.34809754 0.07999488 0.25291860
0.69995517 0.45372627 0.10999296 0.20667313
0.64995837 0.44698138 0.11999231 0.31046051
0.81994748 0.32743539 0.16998911 0.37561983
0.76995069 0.37032248 0.14999039 0.32267239
0.70995453 0.39886567 0.11999231 0.32686115
0.64995837 0.36807467 0.10999296 0.31557738
0.72995325 0.29751522 0.15998975 0.29769375
0.87994364 0.34003526 0.11999231 0.25592290
0.85994492 0.37782251 0.12999167 0.33144395
0.84994556 0.28931117 0.10999296 0.33971086
0.70995453 0.39617190 0.13999103 0.35497928
0.81994748 0.36810628 0.04999680 0.31341749
0.88994300 0.48451030 0.13999103 0.39578929
0.71995389 0.43629623 0.17998847 0.25967216
0.68995581 0.32141948 0.11999231 0.46609613
0.83994620 0.39752476 0.10999296 0.39009565
0.74995197 0.37817896 0.10999296 0.34575380
0.87994364 0.48383284 0.11999231 0.31222778
0.73995261 0.52302011 0.11999231 0.38452342
0.66995709 0.50519448 0.12999167 0.29816383
0.83994620 0.33969104 0.17998847 0.32465155
0.74995197 0.34834746 0.14999039 0.50488838
0.73995261 0.47538126 0.09999360 0.36752338
0.74995197 0.32129035 0.16998911 0.37042638
0.71995389 0.42625524 0.19998719 0.30808156
0.78994941 0.48472443 0.25998335 0.33405397
0.83994620 0.38022452 0.12999167 0.39052366
0.70995453 0.42557938 0.17998847 0.52311852
0.66995709 0.52509648 0.06999552 0.28851204
0.77995005 0.49459060 0.11999231 0.29923854
0.74995197 0.43955377 0.15998975 0.38959841
0.72995325 0.47478108 0.12999167 0.40399119
0.92994044 0.49749626 0.14999039 0.46968723
0.91994108 0.38834448 0.14999039 0.40778805
0.86994428 0.47684208 0.13999103 0.32857514
0.81994748 0.43708020 0.23998463 0.42890495
0.80994812 0.42795103 0.13999103 0.33392532
0.80994812 0.43668783 0.17998847 0.32269877
0.68995581 0.36985819 0.18998783 0.42239164
0.91994108 0.55536324 0.13999103 0.36096753
0.82994684 0.34876255 0.13999103 0.47472302
0.94993916 0.56361778 0.24998399 0.37876508
0.73995261 0.39986995 0.18998783 0.32714171
0.96993788 0.59674301 0.14999039 0.23567021
0.96993788 0.49759275 0.15998975 0.33636345
1.30991610 0.39924732 0.12999167 0.41481551
1.33991418 0.58527214 0.15998975 0.53186971
1.65989369 0.51862114 0.19998719 0.28799625
1.84988152 0.43810947 0.19998719 0.42653450
2.25985526 0.49730220 0.25998335 0.37467862
2.48984053 0.43588906 0.20998655 0.29570401
2.21985782 0.38167375 0.16998911 0.37585822
2.27985398 0.48728702 0.14999039 0.42083227
2.76982260 0.42894974 0.17998847 0.37251820
2.42984437 0.45802254 0.17998847 0.35324671
2.17986038 0.51609356 0.23998463 0.44638371
2.34984950 0.58581702 0.22998527 0.39133128
2.38984694 0.46850958 0.20998655 0.42051729
2.39984630 0.46960829 0.20998655 0.33518390
2.68982772 0.56590969 0.19998719 0.46418283
2.24985590 0.38987477 0.18998783 0.41239886
2.69982708 0.66317801 0.17998847 0.54044925
2.10986487 0.50762262 0.24998399 0.42324051
2.25985526 0.48812188 0.24998399 0.42367389
2.37984758 0.60451186 0.26998271 0.40967328
2.48984053 0.58560882 0.20998655 0.48543903
2.17986038 0.46727894 0.28998143 0.34823810
2.51983861 0.43899605 0.25998335 0.50896203
2.58983413 0.58753586 0.22998527 0.42985150
2.45984245 0.62591567 0.21998591 0.45742789
2.45984245 0.57576746 0.17998847 0.44191112
2.56983541 0.40109482 0.16998911 0.36394778
2.38984694 0.51934076 0.20998655 0.57415381
2.48984053 0.68683361 0.24998399 0.46080854
2.55983605 0.46897382 0.17998847 0.41049032
2.17986038 0.68392513 0.20998655 0.48745174
2.33985014 0.62711330 0.21998591 0.37410821
2.54983669 0.65689503 0.22998527 0.48801193
2.68982772 0.65616458 0.17998847 0.53584866
2.22985718 0.55813016 0.26998271 0.46760536
2.30985206 0.51956934 0.29998079 0.33288378
2.33985014 0.54814980 0.31997951 0.44344548
2.71982580 0.47781927 0.23998463 0.41786147
2.14986231 0.58763673 0.25998335 0.43758508
2.31985142 0.59471569 0.23998463 0.45129228
2.62983157 0.50902078 0.25998335 0.35094978
2.64983028 0.64778681 0.25998335 0.45441849
2.31985142 0.47006183 0.25998335 0.54783349
2.32985078 0.54783823 0.22998527 0.53592395
2.77982196 0.59729878 0.33997823 0.50592824
2.33985014 0.54039761 0.30998015 0.47879590
2.55983605 0.51903068 0.31997951 0.49025713
2.57983477 0.58709856 0.31997951 0.41221054
2.55983605 0.60811537 0.26998271 0.41125422
2.35984886 0.49946486 0.31997951 0.51917841
2.28985334 0.56806298 0.19998719 0.39369855
2.56983541 0.67582273 0.31997951 0.37849603
2.44984309 0.64598815 0.24998399 0.38392185
2.41984501 0.54934541 0.20998655 0.33399233
2.29985270 0.50103719 0.26998271 0.36248853
2.33985014 0.50986781 0.30998015 0.29113433
2.43984373 0.62673483 0.26998271 0.33124431
2.53983733 0.54948398 0.23998463 0.41913585
2.55983605 0.42089684 0.20998655 0.52287918
2.20985846 0.49020529 0.22998527 0.40204564
2.23985654 0.72349537 0.24998399 0.43370939
2.74982388 0.53844807 0.29998079 0.33647298
2.46984181 0.59674785 0.29998079 0.33774926
2.55983605 0.61634814 0.35997694 0.43183354
2.53983733 0.50951697 0.34997758 0.37599019
2.39984630 0.59787650 0.22998527 0.49680929
2.83981812 0.57873199 0.23998463 0.40549998
3.53977329 0.57884563 0.22998527 0.45163985
3.68976368 0.47862327 0.23998463 0.37892792
4.49971180 0.52741709 0.33997823 0.41468847
5.24966377 0.49032389 0.36997630 0.49299836
5.78962919 0.49007679 0.32997887 0.35477539
6.90955746 0.42928555 0.35997694 0.40796311
6.43958756 0.47770344 0.30998015 0.35011569
5.88962278 0.60390579 0.37997566 0.24824594
6.58957795 0.63600503 0.32997887 0.47355094
6.39959012 0.60683933 0.20998655 0.36385021
6.26959845 0.54819703 0.30998015 0.40782972
6.07961062 0.40965464 0.28998143 0.37876846
6.34959332 0.40112225 0.32997887 0.39879124
6.36959204 0.56737839 0.34997758 0.40853865
6.29959653 0.62868569 0.31997951 0.33862286
6.59957731 0.56646341 0.31997951 0.38027259
6.02961382 0.50785381 0.32997887 0.39480484
5.96961766 0.44066701 0.23998463 0.36222143
6.28959717 0.43998158 0.24998399 0.32680521
6.14960613 0.48023149 0.32997887 0.35318839
5.84962535 0.58568251 0.27998207 0.31981700
6.35959268 0.56744220 0.30998015 0.50886174
5.91962086 0.49804338 0.45997054 0.39844320
6.29959653 0.50838981 0.29998079 0.29201055
6.63957475 0.56782591 0.37997566 0.34428271
6.45958628 0.43049369 0.28998143 0.35997334
6.17960421 0.38146007 0.23998463 0.29327759
6.16960485 0.41189932 0.23998463 0.42810637
6.27959781 0.50777643 0.19998719 0.27298305
6.29959653 0.37286907 0.26998271 0.35751447
6.51958244 0.49891965 0.18998783 0.32701413
5.88962278 0.52644740 0.27998207 0.32461615
6.26959845 0.44109546 0.25998335 0.34300988
6.31959524 0.57882089 0.24998399 0.43312345
6.09960933 0.51848530 0.36997630 0.33071637
6.20960229 0.55103393 0.28998143 0.32178660
6.04961254 0.57796403 0.26998271 0.25961493
6.06961126 0.55726116 0.29998079 0.23370132
5.75963111 0.34359279 0.28998143 0.36688019
6.03961318 0.38968721 0.30998015 0.35028956
6.34959332 0.35079412 0.32997887 0.30612653
5.91962086 0.45314795 0.21998591 0.27462688
6.51958244 0.47983923 0.21998591 0.35511735
5.87962342 0.45050761 0.21998591 0.31718030
6.01961446 0.46634411 0.28998143 0.29491599
5.78962919 0.21318804 0.29998079 0.31495675
5.60964072 0.43124503 0.32997887 0.24341563
6.15960549 0.53871996 0.28998143 0.23919925
5.79962855 0.63446110 0.25998335 0.32371408
6.16960485 0.36008674 0.18998783 0.31861959
5.78962919 0.34199538 0.20998655 0.24765576
5.90962150 0.39113017 0.19998719 0.28838214
5.92962022 0.43907086 0.26998271 0.21598014
5.67963623 0.43939518 0.22998527 0.18666100
5.60964072 0.42010136 0.32997887 0.34217027
6.04961254 0.42057059 0.24998399 0.31280616
5.82962663 0.42057047 0.20998655 0.33128882
5.96961766 0.39057553 0.12999167 0.29373128
5.99961574 0.36273398 0.22998527 0.31056666
5.93961958 0.49856662 0.24998399 0.29796430
5.91962086 0.40990129 0.24998399 0.39282742
6.70957027 0.39038566 0.18998783 0.28668513
7.37952736 0.25183651 0.22998527 0.26155193
7.63951071 0.35856667 0.21998591 0.19860360
7.26953440 0.39714204 0.17998847 0.31593941
8.60944858 0.40806552 0.20998655 0.27523061
8.67944410 0.44708060 0.14999039 0.31770977
9.35940055 0.46886520 0.18998783 0.24445992
9.65938134 0.37931258 0.14999039 0.25590939
10.33933779 0.41070811 0.15998975 0.30356931
11.07929040 0.31925036 0.17998847 0.24923947
10.77930961 0.39811520 0.11999231 0.29256289
11.52926158 0.29391197 0.17998847 0.23458035
12.41920458 0.35104114 0.19998719 0.23190599
12.94917064 0.35911039 0.15998975 0.25484910
12.98916807 0.39715617 0.13999103 0.24429137
14.29908418 0.45941358 0.13999103 0.24623433
14.63906240 0.36150069 0.10999296 0.18503315
15.29902013 0.38879951 0.09999360 0.17548409
14.64906176 0.33951661 0.09999360 0.23879810
15.45900989 0.42516471 0.11999231 0.34233625
15.59900092 0.36951160 0.20998655 0.21099998
15.59900092 0.28249940 0.12999167 0.24900768
14.69905856 0.33159452 0.07999488 0.19097545
14.70905792 0.34083020 0.12999167 0.21290682
15.18902718 0.27317583 0.09999360 0.19934997
15.48900796 0.34017295 0.04999680 0.17818466
14.72905664 0.24430286 0.11999231 0.23043671
15.36901565 0.41641374 0.05999616 0.24316938
15.17902782 0.25426108 0.09999360 0.15310540
14.98903999 0.29140098 0.07999488 0.24382752
15.20902590 0.34864658 0.08999424 0.17794981
15.06903486 0.42986769 0.06999552 0.13390784
14.97904063 0.24171177 0.03999744 0.21042092
14.63906240 0.38554420 0.03999744 0.14597353
14.76905408 0.31122610 0.05999616 0.17267678
0.00000000 0.17516865 0.05999616 0.17274831
0.00000000 0.29033391 0.05999616 0.25758053
0.00000000 0.18309931 0.10999296 0.27042233
0.00000000 0.35092766 0.04999680 0.23779706
0.00000000 0.23274399 0.02999808 0.21049150
0.00000000 0.33799201 0.02999808 0.14815014
0.00000000 0.30732516 0.06999552 0.18928186
0.00000000 0.39643520 0.06999552 0.20430617
0.00000000 0.34005015 0.02999808 0.19189031
0.00000000 0.23154426 0.03999744 0.18332656
0.00000000 0.29118516 0.07999488 0.16924843
0.00000000 0.29090529 0.05999616 0.13272495
0.00000000 0.23185621 0.04999680 0.17029653
0.00000000 0.24947382 0.05999616 0.15584577
0.00000000 0.21080122 0.05999616 0.19935957
0.00000000 0.30046686 0.04999680 0.21530288
0.00000000 0.30001512 0.02999808 0.15387442
0.00000000 0.21264166 0.04999680 0.14305066
0.00000000 0.29040396 0.03999744 0.17827252
0.00000000 0.33665802 0.00000000 0.12519425
0.00000000 0.21397132 0.02999808 0.13181337
0.00000000 0.28087256 0.01999872 0.23479948

0.00000000 0.30390022 0.04999680 0.21130728
0.00000000 0.20422649 0.00000000 0.17146459
0.00000000 0.24621541 0.04999680 0.13320762
0.00000000 0.18161842 0.03999744 0.19320767
0.00000000 0.21219905 0.01999872 0.07909909
0.00000000 0.24989876 0.02999808 0.14660864
0.00000000 0.27920989 0.01999872 0.20307118
0.00000000 0.15530228 0.00999936 0.16122506
0.00000000 0.23101978 0.03999744 0.19412948
0.00000000 0.16447915 0.01999872 0.16175938
0.00000000 0.19332992 0.02999808 0.19874774
0.00000000 0.16245203 0.02999808 0.20946779
0.00000000 0.12534408 0.02999808 0.24274994
0.00000000 0.19026153 0.00999936 0.18006368
0.00000000 0.30727503 0.02999808 0.19300030
0.00000000 0.19256740 0.02999808 0.24825763
0.00000000 0.24982103 0.01999872 0.18027512
0.00000000 0.27017804 0.01999872 0.16939894
0.00000000 0.14463903 0.06999552 0.27039924
0.00000000 0.23150364 0.05999616 0.25854720
0.00000000 0.25212842 0.03999744 0.25068005
0.00000000 0.29845741 0.04999680 0.22215485
15.20902590 0.19368876 0.03999744 0.26564567
14.47907265 0.19180116 0.01999872 0.20752798
15.61899964 0.30722731 0.03999744 0.23191189
14.49907137 0.16318233 0.06999552 0.17902624
14.89904575 0.28690794 0.07999488 0.23243873
15.30901949 0.19101179 0.03999744 0.23945994
14.85904831 0.28064081 0.10999296 0.25670091
14.96904127 0.28137221 0.06999552 0.25711639
15.21902526 0.22236405 0.08999424 0.22023532
15.43901117 0.28040973 0.09999360 0.21605563
15.01903807 0.25241062 0.06999552 0.18424734
15.50900668 0.27971916 0.03999744 0.16639550
15.11903166 0.26791543 0.09999360 0.22192994
15.47900861 0.18177701 0.09999360 0.23575426
15.80898747 0.30740220 0.05999616 0.23012461
15.31901885 0.36626551 0.03999744 0.20368656
16.13896634 0.32556733 0.08999424 0.22590865
14.17909186 0.44300591 0.09999360 0.20741290
12.93917128 0.31907819 0.12999167 0.14642193
10.58932178 0.28046603 0.10999296 0.22753998
9.80937173 0.26220217 0.10999296 0.32505575
8.39946203 0.22211652 0.10999296 0.29327928
7.47952095 0.20202768 0.08999424 0.31525535
6.49958372 0.30904136 0.13999103 0.24224099
5.86962406 0.16491207 0.13999103 0.28782552
5.11967210 0.24000948 0.12999167 0.31272991
4.08973806 0.35809666 0.13999103 0.22351301
3.68976368 0.36630712 0.08999424 0.20353158
3.15979762 0.17404119 0.18998783 0.31113205
2.49983989 0.24106348 0.10999296 0.27160138
2.20985846 0.25015502 0.15998975 0.28295159
1.84988152 0.26903535 0.14999039 0.23224855
1.85988088 0.30692435 0.11999231 0.24614226
1.32991482 0.36581067 0.09999360 0.33593224
1.21992187 0.26904206 0.14999039 0.28595396
0.82994684 0.34895026 0.10999296 0.31742410
0.79994877 0.27129787 0.15998975 0.23065370
0.62995965 0.28145201 0.09999360 0.34900207
0.55996414 0.31748945 0.09999360 0.31136767
0.90994172 0.31808218 0.19998719 0.31343466
0.72995325 0.35721671 0.12999167 0.33480297
0.82994684 0.41647689 0.10999296 0.20924988
0.80994812 0.29753667 0.19998719 0.28396197
0.79994877 0.42773894 0.12999167 0.31902562
0.69995517 0.27783812 0.13999103 0.25331335
0.64995837 0.34867610 0.14999039 0.38149515
0.80994812 0.41638134 0.09999360 0.38281806
0.70995453 0.30009727 0.11999231 0.30793946
0.83994620 0.29057735 0.11999231 0.29091595
0.64995837 0.32996681 0.10999296 0.28354103
0.91994108 0.29166838 0.06999552 0.31955072
0.76995069 0.32020369 0.05999616 0.28944800
0.81994748 0.31052725 0.12999167 0.31632925
0.75995133 0.35999496 0.09999360 0.36633701
0.70995453 0.30031783 0.09999360 0.31865261
0.91994108 0.40542404 0.14999039 0.38873909
0.88994300 0.32055044 0.10999296 0.29564305
0.65995773 0.47421370 0.11999231 0.35548578
0.87994364 0.46455225 0.09999360 0.28000695
0.69995517 0.41889711 0.18998783 0.36105678
0.79994877 0.34604984 0.15998975 0.37795228
0.78994941 0.32100224 0.09999360 0.40286194
0.91994108 0.32104731 0.07999488 0.32143834
0.82994684 0.50134189 0.08999424 0.34124104
0.75995133 0.48491566 0.13999103 0.33690269
0.75995133 0.37748999 0.17998847 0.35155918
0.58996221 0.46575089 0.14999039 0.34284861
0.86994428 0.43744002 0.10999296 0.32651547
0.71995389 0.40701248 0.10999296 0.29504106
0.80994812 0.38883472 0.09999360 0.35462240
0.76995069 0.36619617 0.19998719 0.44044091
0.75995133 0.33987985 0.14999039 0.41888252
0.80994812 0.48384288 0.18998783 0.37313372
0.88994300 0.42910445 0.08999424 0.44734276
0.75995133 0.48493439 0.14999039 0.23624648
0.86994428 0.48485541 0.16998911 0.30524026
0.69995517 0.35702024 0.20998655 0.48826549
0.77995005 0.56383394 0.17998847 0.37505322
0.69995517 0.32063350 0.19998719 0.49920718
0.90994172 0.38833683 0.19998719 0.37855673
0.69995517 0.48566089 0.09999360 0.39171655
0.75995133 0.48509584 0.12999167 0.47744439
0.86994428 0.40174212 0.18998783 0.36331054
0.90994172 0.42853872 0.13999103 0.37728039
0.73995261 0.49637540 0.13999103 0.38030672
0.93993980 0.40865925 0.10999296 0.44755670
0.69995517 0.51481301 0.19998719 0.43232999
0.89994236 0.34043068 0.19998719 0.33608544
0.87994364 0.50600680 0.16998911 0.45539751
0.78994941 0.40778828 0.15998975 0.37897930
0.70995453 0.44817331 0.13999103 0.40278669
1.01993468 0.49829655 0.19998719 0.51374888
1.12992763 0.44726491 0.24998399 0.38455804
1.24991995 0.48848844 0.17998847 0.39518352
1.26991866 0.59291230 0.22998527 0.36610800
1.62989561 0.37898252 0.14999039 0.47001860
1.75988728 0.56705772 0.19998719 0.37933447
2.28985334 0.52638201 0.19998719 0.35093443
2.09986551 0.55558462 0.22998527 0.35330942
2.52983797 0.50635342 0.16998911 0.32676237
2.28985334 0.52743489 0.21998591 0.40913992
2.27985398 0.46000179 0.13999103 0.38027134
2.33985014 0.56519901 0.17998847 0.43932402
2.41984501 0.57469741 0.16998911 0.58168332
2.38984694 0.56523390 0.32997887 0.38244897
2.53983733 0.54726281 0.09999360 0.41077423
2.43984373 0.48886643 0.21998591 0.32648078
2.32985078 0.43688902 0.15998975 0.37100000
2.34984950 0.42139544 0.23998463 0.33246901
2.75982324 0.58600899 0.18998783 0.42170796
2.16986103 0.48544318 0.26998271 0.55957919
2.48984053 0.54721546 0.20998655 0.37830074
2.71982580 0.45768121 0.16998911 0.37731144
2.77982196 0.53632244 0.18998783 0.43456322
2.39984630 0.44905276 0.16998911 0.34498753
2.54983669 0.43890636 0.20998655 0.42002233
2.24985590 0.61232134 0.27998207 0.53132133
2.51983861 0.54596160 0.21998591 0.42606655
2.54983669 0.53844923 0.25998335 0.42158799
2.30985206 0.52743673 0.17998847 0.43898813
2.44984309 0.46837292 0.22998527 0.43552484
2.04986871 0.59657144 0.21998591 0.38840475
2.52983797 0.59477368 0.19998719 0.40161636
2.67982836 0.55791143 0.26998271 0.39154622
2.53983733 0.51911343 0.14999039 0.42810016
2.35984886 0.51993146 0.21998591 0.38643769
2.37984758 0.64373381 0.24998399 0.37429099
2.54983669 0.65721455 0.23998463 0.52074332
2.59983349 0.55898074 0.28998143 0.46738126
2.44984309 0.50828654 0.16998911 0.45639443
2.36984822 0.46901080 0.18998783 0.50735775
2.53983733 0.65593891 0.21998591 0.38316153
2.61983221 0.73568017 0.26998271 0.35952726
2.24985590 0.66614098 0.27998207 0.45655839
2.69982708 0.47028854 0.28998143 0.39989483
2.35984886 0.53748457 0.23998463 0.46707812
2.56983541 0.50951838 0.19998719 0.50309719
2.60983285 0.55905166 0.16998911 0.36809623
2.25985526 0.62736834 0.23998463 0.46027683
